ticket_id,customerID,issue_type,priority,channel,status,created_days_ago,resolution_hours,resolution
TKT-000866,5213-TWWJU,Equipment,Low,Chat,Open,243,56.77,Pending
TKT-000867,7629-WIXZF,Equipment,Low,Chat,Resolved,324,118.16,Service configuration updated
TKT-000868,7629-WIXZF,Service Change,Low,Chat,In Progress,82,22.62,Pending
TKT-000869,7629-WIXZF,Billing,Medium,Phone,Open,245,59.23,Pending
TKT-000870,0254-KCJGT,Service Change,Low,Phone,Closed,56,107.73,Billing adjustment applied
TKT-000871,0254-KCJGT,Service Change,Medium,Email,In Progress,331,50.75,Pending
TKT-000872,9508-ILZDG,Technical Support,Medium,Chat,Resolved,112,51.52,Escalated to specialist
TKT-000873,9508-ILZDG,Billing,Low,Email,Closed,19,15.97,Escalated to specialist
TKT-000874,9508-ILZDG,Technical Support,Medium,Phone,Closed,119,17.14,Service configuration updated
TKT-000875,1697-LYYYX,Internet Connectivity,Low,Email,Open,126,112.64,Pending
TKT-000876,1942-OQFRW,Technical Support,Low,Web,Resolved,304,98.54,Replacement equipment requested
TKT-000877,9640-ZSLDC,Internet Connectivity,Low,Phone,In Progress,252,71.29,Pending
TKT-000878,9640-ZSLDC,Service Change,Low,Email,Closed,67,105.53,Payment method updated
TKT-000879,6128-AQBMT,Payment Issue,Medium,Chat,Closed,364,60.48,Payment method updated
TKT-000880,0431-APWVY,Billing,Low,Chat,Closed,241,109.98,Service configuration updated
TKT-000881,0431-APWVY,Service Change,Low,Chat,Resolved,250,72.95,Account information updated
TKT-000882,1143-NMNQJ,Payment Issue,Urgent,Phone,Closed,123,6.65,Account information updated
TKT-000883,1143-NMNQJ,Billing,Urgent,Web,Closed,220,4.3,Account information updated
TKT-000884,1143-NMNQJ,Internet Connectivity,High,Chat,Resolved,111,27.07,Account information updated
TKT-000885,1110-KYLGQ,Technical Support,Low,Phone,Closed,126,97.52,Service configuration updated
TKT-000886,3948-KXDUF,Internet Connectivity,Low,Web,Resolved,85,106.39,Issue resolved remotely
TKT-000887,3948-KXDUF,Technical Support,Low,Web,In Progress,342,41.24,Pending
TKT-000888,2323-ARSVR,Technical Support,Medium,Phone,Closed,258,58.26,Issue resolved remotely
TKT-000889,2495-INZWQ,Equipment,Medium,Phone,In Progress,227,45.21,Pending
TKT-000890,2495-INZWQ,Technical Support,High,Chat,In Progress,208,24.67,Pending
TKT-000891,2495-INZWQ,Payment Issue,High,Chat,Resolved,171,8.11,Replacement equipment requested
TKT-000892,2495-INZWQ,Internet Connectivity,High,Phone,In Progress,173,9.3,Pending
TKT-000893,6857-VWJDT,Account Access,Medium,Phone,Closed,75,22.3,Billing adjustment applied
TKT-000894,6857-VWJDT,Payment Issue,High,Phone,Resolved,142,9.06,Billing adjustment applied
TKT-000895,5468-BPMMO,Billing,Medium,Web,Resolved,195,9.76,Account information updated
TKT-000896,5468-BPMMO,Payment Issue,Low,Web,Closed,350,101.99,Issue resolved remotely
TKT-000897,1194-SPVSP,Billing,Medium,Email,Resolved,204,47.91,Replacement equipment requested
TKT-000898,9534-NSXEM,Billing,Medium,Web,Open,201,24.91,Pending
TKT-000899,2250-IVBWA,Payment Issue,Medium,Phone,Closed,195,8.6,Payment method updated
TKT-000900,6366-XIVKZ,Internet Connectivity,Medium,Chat,In Progress,266,64.16,Pending
TKT-000901,6366-XIVKZ,Billing,Medium,Phone,In Progress,218,25.12,Pending
TKT-000902,3470-OBUET,Internet Connectivity,Low,Chat,Resolved,84,76.19,Replacement equipment requested
TKT-000903,2770-NSVDG,Payment Issue,Low,Phone,In Progress,196,51.78,Pending
TKT-000904,7503-QQRVF,Internet Connectivity,Medium,Phone,Resolved,193,49.03,Payment method updated
TKT-000905,7503-QQRVF,Technical Support,Low,Phone,Resolved,314,28.8,Issue resolved remotely
TKT-000906,4760-THGOT,Internet Connectivity,Medium,Chat,In Progress,51,47.74,Pending
TKT-000907,4016-BJKTZ,Technical Support,Low,Email,Resolved,66,35.87,Escalated to specialist
TKT-000908,4016-BJKTZ,Payment Issue,Low,Chat,In Progress,330,70.24,Pending
TKT-000909,0581-MDMPW,Internet Connectivity,High,Phone,Resolved,147,34.4,Payment method updated
TKT-000910,0581-MDMPW,Technical Support,Medium,Email,Closed,170,44.61,Escalated to specialist
TKT-000911,0581-MDMPW,Technical Support,High,Email,Closed,131,18.58,Account information updated
TKT-000912,1023-BQXZE,Account Access,Low,Web,Open,225,104.25,Pending
TKT-000913,9163-GHAYE,Equipment,Medium,Phone,Closed,63,15.71,Replacement equipment requested
TKT-000914,9163-GHAYE,Billing,Low,Chat,Closed,257,117.73,Escalated to specialist
TKT-000915,0058-EVZWM,Internet Connectivity,Medium,Email,Closed,288,15.47,Customer provided troubleshooting steps
TKT-000916,0058-EVZWM,Streaming,Low,Web,Resolved,95,14.23,Issue resolved remotely
TKT-000917,6023-YEBUP,Equipment,Urgent,Phone,In Progress,300,5.99,Pending
TKT-000918,6023-YEBUP,Billing,Urgent,Web,Closed,170,5.32,Payment method updated
TKT-000919,6023-YEBUP,Billing,High,Web,Resolved,55,31.17,Service configuration updated
TKT-000920,6023-YEBUP,Internet Connectivity,High,Phone,Open,241,29.86,Pending
TKT-000921,6023-YEBUP,Equipment,Urgent,Phone,Resolved,337,4.66,Payment method updated
TKT-000922,7209-JCUDS,Technical Support,Medium,Phone,In Progress,122,11.22,Pending
TKT-000923,7209-JCUDS,Billing,Medium,Web,Closed,257,30.89,Replacement equipment requested
TKT-000924,7209-JCUDS,Billing,High,Phone,In Progress,43,6.67,Pending
TKT-000925,9372-TXXPS,Payment Issue,Low,Phone,In Progress,13,19.17,Pending
TKT-000926,8433-WPJTV,Account Access,Low,Web,Closed,157,70.05,Issue resolved remotely
TKT-000927,0536-ACXIP,Billing,Low,Chat,In Progress,99,58.4,Pending
TKT-000928,1575-KRZZE,Streaming,Low,Chat,Resolved,225,53.33,Issue resolved remotely
TKT-000929,1575-KRZZE,Internet Connectivity,Medium,Chat,Resolved,173,16.44,Payment method updated
TKT-000930,1575-KRZZE,Equipment,Low,Web,Open,49,48.9,Pending
TKT-000931,3251-YMVWZ,Internet Connectivity,Low,Web,Open,14,43.05,Pending
TKT-000932,6838-HVLXG,Service Change,Low,Phone,Resolved,100,32.58,Escalated to specialist
TKT-000933,2277-DJJDL,Technical Support,Low,Phone,In Progress,170,78.1,Pending
TKT-000934,2452-KDRRH,Payment Issue,Low,Chat,Closed,280,89.86,Account information updated
TKT-000935,2452-KDRRH,Technical Support,Low,Phone,Resolved,200,16.66,Payment method updated
TKT-000936,5226-NOZFC,Streaming,High,Phone,Resolved,72,32.53,Service configuration updated
TKT-000937,5226-NOZFC,Service Change,High,Phone,Resolved,4,35.39,Replacement equipment requested
TKT-000938,8347-GDTMP,Technical Support,Low,Email,Resolved,192,50.79,Replacement equipment requested
TKT-000939,0310-MVLET,Technical Support,Low,Chat,Resolved,225,33.43,Replacement equipment requested
TKT-000940,2187-PKZAY,Service Change,Medium,Chat,Resolved,18,16.71,Account information updated
TKT-000941,2187-PKZAY,Internet Connectivity,High,Web,Open,173,8.76,Pending
TKT-000942,2187-PKZAY,Technical Support,High,Web,Resolved,113,9.95,Service configuration updated
TKT-000943,7409-KIUTL,Service Change,Medium,Phone,In Progress,54,10.07,Pending
TKT-000944,7409-KIUTL,Payment Issue,Medium,Phone,Resolved,101,42.14,Customer provided troubleshooting steps
TKT-000945,2668-TZSPS,Internet Connectivity,Low,Phone,Resolved,101,27.76,Service configuration updated
TKT-000946,2668-TZSPS,Technical Support,Low,Phone,Resolved,83,58.84,Payment method updated
TKT-000947,8869-TORSS,Technical Support,Medium,Web,In Progress,36,34.93,Pending
TKT-000948,8869-TORSS,Service Change,Medium,Chat,Resolved,9,10.38,Customer provided troubleshooting steps
TKT-000949,8869-TORSS,Payment Issue,Low,Email,Open,230,78.56,Pending
TKT-000950,6164-HAQTX,Equipment,Low,Web,Resolved,108,111.34,Escalated to specialist
TKT-000951,0679-IDSTG,Billing,High,Email,In Progress,164,5.74,Pending
TKT-000952,0679-IDSTG,Service Change,High,Phone,Closed,58,5.19,Account information updated
TKT-000953,0679-IDSTG,Billing,High,Web,In Progress,299,5.13,Pending
TKT-000954,1658-TJVOA,Internet Connectivity,High,Phone,Closed,143,12.59,Account information updated
TKT-000955,1658-TJVOA,Technical Support,Medium,Web,Closed,285,69.99,Service configuration updated
TKT-000956,1658-TJVOA,Internet Connectivity,High,Email,Closed,312,35.71,Escalated to specialist
TKT-000957,9747-DDZOS,Payment Issue,High,Phone,Resolved,159,10.54,Escalated to specialist
TKT-000958,9747-DDZOS,Technical Support,High,Chat,In Progress,307,26.18,Pending
TKT-000959,6203-HBZPA,Internet Connectivity,Low,Chat,In Progress,16,28.49,Pending
TKT-000960,6203-HBZPA,Service Change,Low,Chat,Resolved,321,76.84,Payment method updated
TKT-000961,0484-FFVBJ,Technical Support,Medium,Web,Open,137,62.18,Pending
TKT-000962,0301-FIDRB,Technical Support,Low,Email,Resolved,98,62.7,Service configuration updated
TKT-000963,1936-CZAKF,Technical Support,Low,Phone,Resolved,213,106.29,Replacement equipment requested
TKT-000964,1936-CZAKF,Streaming,Medium,Phone,Resolved,320,69.1,Replacement equipment requested
TKT-000965,4402-FTBXC,Technical Support,Low,Email,Closed,38,58.78,Account information updated
TKT-000966,4402-FTBXC,Internet Connectivity,Low,Email,Resolved,38,62.98,Service configuration updated
TKT-000967,0106-UGRDO,Service Change,Low,Email,In Progress,329,58.72,Pending
TKT-000968,5542-TBBWB,Technical Support,High,Phone,Closed,114,26.52,Escalated to specialist
TKT-000969,5542-TBBWB,Internet Connectivity,Medium,Email,In Progress,92,37.62,Pending
TKT-000970,8059-UDZFY,Equipment,High,Phone,Closed,69,12.82,Escalated to specialist
TKT-000971,8059-UDZFY,Billing,High,Phone,In Progress,201,14.2,Pending
TKT-000972,8059-UDZFY,Internet Connectivity,High,Chat,Closed,169,21.82,Customer provided troubleshooting steps
TKT-000973,3489-VSFRD,Internet Connectivity,Low,Web,Open,56,90.22,Pending
TKT-000974,3489-VSFRD,Streaming,Low,Phone,Resolved,154,93.92,Issue resolved remotely
TKT-000975,7410-YTJIK,Streaming,High,Web,In Progress,116,32.1,Pending
TKT-000976,7410-YTJIK,Service Change,Medium,Chat,Resolved,151,13.13,Account information updated
TKT-000977,6898-MDLZW,Billing,Low,Phone,Resolved,338,59.7,Payment method updated
TKT-000978,3237-AJGEH,Equipment,Medium,Web,Resolved,317,62.68,Billing adjustment applied
TKT-000979,9357-UJRUN,Technical Support,Medium,Chat,Closed,311,17.8,Customer provided troubleshooting steps
TKT-000980,7663-CUXZB,Technical Support,Low,Phone,Closed,20,65.01,Billing adjustment applied
TKT-000981,7663-CUXZB,Internet Connectivity,Low,Web,Closed,36,67.13,Replacement equipment requested
TKT-000982,0258-NOKBL,Internet Connectivity,High,Phone,Closed,16,31.37,Service configuration updated
TKT-000983,0258-NOKBL,Internet Connectivity,High,Email,Closed,291,23.43,Payment method updated
TKT-000984,0258-NOKBL,Streaming,High,Phone,Open,330,17.56,Pending
TKT-000985,4830-FAXFM,Internet Connectivity,Medium,Email,Resolved,289,70.34,Replacement equipment requested
TKT-000986,2960-NKRSO,Internet Connectivity,Medium,Email,Open,133,50.55,Pending
TKT-000987,2960-NKRSO,Payment Issue,Low,Phone,Closed,239,62.98,Payment method updated
TKT-000988,0397-ZXWQF,Account Access,Medium,Web,Resolved,195,57.47,Escalated to specialist
TKT-000989,5266-PFRQK,Streaming,Low,Web,Resolved,277,28.03,Account information updated
TKT-000990,4674-HGNUA,Payment Issue,Low,Chat,Resolved,330,34.75,Replacement equipment requested
TKT-000991,2309-OSFEU,Streaming,Medium,Phone,Open,37,71.97,Pending
TKT-000992,2309-OSFEU,Internet Connectivity,Medium,Phone,Resolved,107,71.51,Billing adjustment applied
TKT-000993,2239-CFOUJ,Billing,Low,Phone,In Progress,345,66.61,Pending
TKT-000994,2239-CFOUJ,Payment Issue,Medium,Email,In Progress,261,24.57,Pending
TKT-000995,1038-RQOST,Billing,Low,Phone,Closed,108,37.95,Account information updated
TKT-000996,1038-RQOST,Equipment,Low,Web,In Progress,159,27.62,Pending
TKT-000997,9685-WKZGT,Internet Connectivity,High,Phone,Resolved,193,18.02,Escalated to specialist
TKT-000998,9685-WKZGT,Service Change,High,Chat,Resolved,274,26.38,Escalated to specialist
TKT-000999,9685-WKZGT,Technical Support,High,Web,Resolved,84,18.19,Service configuration updated
TKT-001000,6022-UGGSO,Streaming,Medium,Chat,Closed,223,19.4,Replacement equipment requested
TKT-001001,6022-UGGSO,Technical Support,Low,Email,Open,310,67.48,Pending
TKT-001002,8735-NBLWT,Service Change,Low,Email,Closed,281,38.4,Billing adjustment applied
TKT-001003,3923-CSIHK,Billing,Low,Phone,Open,364,29.27,Pending
TKT-001004,4702-HDRKD,Billing,Medium,Phone,In Progress,111,53.77,Pending
TKT-001005,4702-HDRKD,Internet Connectivity,Low,Email,Open,264,56.49,Pending
TKT-001006,3677-IYRBF,Internet Connectivity,Medium,Phone,Closed,91,35.39,Issue resolved remotely
TKT-001007,3677-IYRBF,Billing,High,Web,Resolved,135,26.4,Customer provided troubleshooting steps
TKT-001008,3677-IYRBF,Service Change,Medium,Web,Closed,82,24.83,Account information updated
TKT-001009,5692-FPTAH,Service Change,Medium,Phone,Resolved,258,21.19,Account information updated
TKT-001010,1550-LOAHA,Account Access,Low,Phone,Open,342,45.63,Pending
TKT-001011,0876-WDUUZ,Streaming,High,Web,Resolved,335,23.19,Payment method updated
TKT-001012,0876-WDUUZ,Streaming,High,Phone,Resolved,261,8.35,Escalated to specialist
TKT-001013,0876-WDUUZ,Equipment,Medium,Chat,Closed,347,20.31,Payment method updated
TKT-001014,0263-FJTQO,Technical Support,Low,Web,Resolved,234,26.82,Replacement equipment requested
TKT-001015,0263-FJTQO,Technical Support,Medium,Web,Open,214,64.81,Pending
TKT-001016,7855-DIWPO,Payment Issue,Medium,Email,Resolved,293,43.71,Escalated to specialist
TKT-001017,7855-DIWPO,Technical Support,High,Email,Open,322,18.6,Pending
TKT-001018,5133-POWUA,Internet Connectivity,Low,Web,Closed,333,79.28,Customer provided troubleshooting steps
TKT-001019,7005-CCBKV,Billing,High,Phone,Resolved,159,23.39,Service configuration updated
TKT-001020,7005-CCBKV,Internet Connectivity,Medium,Phone,Closed,29,48.11,Replacement equipment requested
TKT-001021,7005-CCBKV,Equipment,High,Chat,Closed,132,16.59,Payment method updated
TKT-001022,7005-CCBKV,Technical Support,Medium,Web,In Progress,11,10.21,Pending
TKT-001023,1784-BXEFA,Payment Issue,Low,Web,Closed,277,97.98,Account information updated
TKT-001024,6376-GAHQE,Streaming,Medium,Chat,Resolved,144,46.31,Billing adjustment applied
TKT-001025,6376-GAHQE,Internet Connectivity,Medium,Phone,Open,131,47.1,Pending
TKT-001026,5052-PNLOS,Technical Support,High,Phone,Open,11,33.12,Pending
TKT-001027,5052-PNLOS,Technical Support,Medium,Email,Closed,104,23.57,Payment method updated
TKT-001028,6979-ZNSFF,Account Access,High,Phone,Resolved,294,30.63,Replacement equipment requested
TKT-001029,6979-ZNSFF,Technical Support,High,Phone,Resolved,33,18.87,Service configuration updated
TKT-001030,5751-USDBL,Technical Support,Low,Web,Resolved,74,90.07,Billing adjustment applied
TKT-001031,5751-USDBL,Technical Support,Low,Phone,Resolved,211,66.54,Replacement equipment requested
TKT-001032,5751-USDBL,Technical Support,Low,Chat,Closed,128,47.32,Billing adjustment applied
TKT-001033,2386-LAHRK,Account Access,High,Chat,Resolved,356,21.78,Customer provided troubleshooting steps
TKT-001034,2386-LAHRK,Internet Connectivity,Medium,Web,Resolved,308,64.64,Payment method updated
TKT-001035,2386-LAHRK,Payment Issue,High,Web,Closed,311,9.37,Account information updated
TKT-001036,5505-OVWQW,Internet Connectivity,Low,Phone,Resolved,281,32.53,Replacement equipment requested
TKT-001037,4521-WFJAI,Streaming,Low,Web,Closed,169,74.03,Issue resolved remotely
TKT-001038,8809-XKHMD,Billing,Medium,Chat,Resolved,274,47.58,Payment method updated
TKT-001039,9844-FELAJ,Streaming,Low,Phone,In Progress,86,118.21,Pending
TKT-001040,4892-VLANZ,Service Change,Medium,Phone,Closed,94,13.11,Service configuration updated
TKT-001041,4892-VLANZ,Internet Connectivity,Low,Email,In Progress,127,52.06,Pending
TKT-001042,2919-HBCJO,Technical Support,Medium,Phone,Resolved,66,21.76,Billing adjustment applied
TKT-001043,2919-HBCJO,Billing,Medium,Phone,Closed,32,41.82,Billing adjustment applied
TKT-001044,2919-HBCJO,Internet Connectivity,High,Chat,Open,245,25.79,Pending
TKT-001045,9909-DFRJA,Technical Support,Low,Web,In Progress,343,47.45,Pending
TKT-001046,0581-BXBUB,Billing,Medium,Web,Resolved,35,67.99,Account information updated
TKT-001047,0581-BXBUB,Streaming,Medium,Chat,In Progress,161,47.83,Pending
TKT-001048,0581-BXBUB,Internet Connectivity,Medium,Phone,In Progress,38,67.28,Pending
TKT-001049,4962-CHQPW,Account Access,Medium,Web,Resolved,261,28.3,Replacement equipment requested
TKT-001050,7410-KTVFV,Payment Issue,Medium,Email,Closed,241,55.81,Billing adjustment applied
TKT-001051,6429-SHBCB,Service Change,Medium,Email,Closed,336,49.82,Billing adjustment applied
TKT-001052,9097-ZUBYC,Account Access,Medium,Web,Closed,169,29.37,Service configuration updated
TKT-001053,8393-DLHGA,Internet Connectivity,High,Email,Resolved,256,27.14,Customer provided troubleshooting steps
TKT-001054,8393-DLHGA,Account Access,High,Chat,Resolved,8,22.03,Escalated to specialist
TKT-001055,6968-MHOMU,Internet Connectivity,Low,Web,Resolved,106,53.32,Service configuration updated
TKT-001056,6568-POCUI,Payment Issue,Low,Email,Closed,358,116.44,Service configuration updated
TKT-001057,6568-POCUI,Billing,Low,Web,Closed,97,71.4,Billing adjustment applied
TKT-001058,9907-SWKKF,Equipment,Medium,Web,In Progress,160,14.14,Pending
TKT-001059,9907-SWKKF,Technical Support,High,Web,In Progress,295,28.76,Pending
TKT-001060,3523-QRQLL,Internet Connectivity,Medium,Phone,Resolved,257,20.59,Account information updated
TKT-001061,4717-GHADL,Service Change,Medium,Phone,Closed,142,28.28,Account information updated
TKT-001062,4717-GHADL,Service Change,Low,Phone,Open,208,25.82,Pending
TKT-001063,5501-TVMGM,Equipment,High,Chat,Closed,316,16.52,Replacement equipment requested
TKT-001064,5501-TVMGM,Equipment,High,Email,Closed,188,20.91,Service configuration updated
TKT-001065,3694-GLTJM,Technical Support,Medium,Phone,Open,209,12.71,Pending
TKT-001066,3694-GLTJM,Streaming,Low,Phone,Closed,300,53.21,Escalated to specialist
TKT-001067,4359-INNWN,Billing,Low,Email,Closed,294,64.13,Billing adjustment applied
TKT-001068,7250-EQKIY,Technical Support,Medium,Chat,In Progress,359,8.06,Pending
TKT-001069,3594-IVHJZ,Internet Connectivity,Low,Chat,In Progress,66,91.76,Pending
TKT-001070,7669-LCRSD,Streaming,Medium,Phone,In Progress,167,69.57,Pending
TKT-001071,7669-LCRSD,Streaming,Low,Web,Resolved,177,117.8,Billing adjustment applied
TKT-001072,3567-PQTSO,Technical Support,Low,Web,In Progress,116,27.16,Pending
TKT-001073,8173-RXAYP,Technical Support,Low,Phone,Open,53,52.69,Pending
TKT-001074,5402-HTOTQ,Service Change,Medium,Chat,Resolved,34,21.89,Replacement equipment requested
TKT-001075,5402-HTOTQ,Internet Connectivity,Medium,Web,Closed,297,71.58,Customer provided troubleshooting steps
TKT-001076,8849-GYOKR,Streaming,Medium,Chat,Closed,321,48.49,Customer provided troubleshooting steps
TKT-001077,3717-FDJFU,Payment Issue,Low,Phone,In Progress,141,73.97,Pending
TKT-001078,3717-FDJFU,Equipment,Medium,Phone,Resolved,225,29.47,Payment method updated
TKT-001079,9710-ZUSHQ,Billing,Low,Web,In Progress,310,41.22,Pending
TKT-001080,1085-LDWAM,Service Change,Low,Phone,Resolved,340,75.11,Escalated to specialist
TKT-001081,5828-AVIPD,Technical Support,Medium,Web,Closed,162,22.71,Replacement equipment requested
TKT-001082,5828-AVIPD,Service Change,Low,Email,Open,210,43.41,Pending
TKT-001083,9143-CANJF,Internet Connectivity,Low,Phone,Closed,355,83.88,Payment method updated
